Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	organism	sample_name	isolate	isolation_source	collection_date	geographic_location	tissue	development_stage
DRR286411	2022-06-07 13:06:50	2022-06-07 13:06:52	15970071	4791021300	15970071	300	1489		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286411	DRX275868		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242817	SAMD00293167	simple	105610	Montipora efflorescens	SAMD00293167							no					AORI	DRA011820		public	8A7FCCFA4E31015CA91379855E86C92B	5821655A6AC035706E71174D4296A969	Montipora efflorescens	Mont_egg						Egg
DRR286412	2022-06-07 13:06:50	2022-06-07 13:07:33	20789097	6236729100	20789097	300	1935		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286412	DRX275869		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242818	SAMD00293168	simple	105610	Montipora efflorescens	SAMD00293168							no					AORI	DRA011820		public	FA9EE0FEE3BD23EB0A40527DBD51A918	64543B0CB4A69D6B072CE760C6C3452C	Montipora efflorescens	Mont_planula_1dpf						Planula larvae
DRR286408	2022-06-07 13:06:50	2022-06-07 13:08:14	15192910	4557873000	15192910	300	1422		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286408	DRX275865		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242819	SAMD00293169	simple	105610	Montipora efflorescens	SAMD00293169							no					AORI	DRA011820		public	431A85622BAC9B379F022B8D2555E6F1	66686BAADE5AC862B1D13FF22C8696D3	Montipora efflorescens	Mont_planula_4dpf						Planula larvae
DRR286409	2022-06-07 13:06:50	2022-06-07 13:08:40	17600680	5280204000	17600680	300	1651		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286409	DRX275866		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242820	SAMD00293170	simple	246299	Montipora cactus	SAMD00293170							no					AORI	DRA011820		public	EBF3C4CE01745F0B2CD8EB85CC436CBC	5A13F8754F529A8B753B3707539FD9F8	Montipora cactus	Mont_sperm						Sperm
DRR286407	2022-06-07 13:06:50	2022-06-07 13:06:02	21842337	4412152074	21842337	202	1276		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286407	DRX275864		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242821	SAMD00293171	simple	246299	Montipora cactus	SAMD00293171							no					AORI	DRA011820		public	84617DB7D30518073E9B4A569DB5F41D	F9BEB31E7DE3D64B390F52F370141C95	Montipora cactus	Mcac_adult						Adult
DRR286410	2022-06-07 13:06:50	2022-06-07 13:07:09	24351874	4919078548	24351874	202	1408		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286410	DRX275867		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242822	SAMD00293172	simple	105610	Montipora efflorescens	SAMD00293172							no					AORI	DRA011820		public	7F57E6E61F332BC13874CDDE15A6D834	CFD029EF8A55DEE63093FECCC91FC94F	Montipora efflorescens	Meff_adult						Adult
SRR18650999	2022-04-09 07:39:25	2022-04-06 00:30:33	95696808	28708968660	95696808	299	8338		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18650999/SRR18650999	SRX14754049	Illumina_MON_1	WGS	PCR	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP367755	PRJNA812941		812941	SRS12515359	SAMN26442120	simple	2924933	Montipora sp. Colony 1 RG-2022	MON_UAR_061801							no					UNIVERSITY OF CALIFORNIA SANTA CRUZ	SRA1398535		public	BAF8C0A3FB4FFD040E65079245887054	8F9722A746E7E632D2A596390A59E3B8	Montipora sp. Colony 1 RG-2022		Colony 1	coral reef	2018	Pacific Ocean	coral tissue
ERR2190877	2018-01-07 08:19:38	2018-01-07 08:35:06	59099080	17847922160	59099080	302	10529		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190877.sralite.1	ERX2246992	unspecified	WGS	unspecified	GENOMIC	PAIRED	450	0	ILLUMINA	Illumina HiSeq 1500	ERP105077	PRJEB23332		428862	ERS1993880	SAMEA104368902	simple	105609	Montipora aequituberculata	SAMEA104368902							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	F9AB889A7062CCD4466DBD590621FD79	7539D57106898580CF57A5CD02E89E59	Montipora aequituberculata	Montipora_aequiturberculata13225			10/12/2014	Australia
ERR2190878	2018-01-07 08:19:38	2018-01-07 08:38:34	59519031	17974747362	59519031	302	10603		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190878.sralite.1	ERX2246993	unspecified	WGS	unspecified	GENOMIC	PAIRED	450	0	ILLUMINA	Illumina HiSeq 1500	ERP105077	PRJEB23332		428862	ERS1993880	SAMEA104368902	simple	105609	Montipora aequituberculata	SAMEA104368902							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	8C41647D5CD49DD2B8D5236DAA8D6E64	84C31643662BBA782524A96EA381576E	Montipora aequituberculata	Montipora_aequiturberculata13225			10/12/2014	Australia
ERR2190893	2018-01-07 08:19:38	2018-01-07 08:28:58	2564229	774397158	2564229	302	426		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR219/0893/ERR2190893.sralite.1	ERX2247008	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	318	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993888	SAMEA104368910	simple	105609	Montipora aequituberculata	SAMEA104368910							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	54AA8AC300FC19B8F8777EA719A92692	662162CBE0FA5C8E6D6FA380B3CDE1DA	Montipora aequituberculata	Montipora_aequiturberculata14694_2			10/12/2014	Australia
ERR2190894	2018-01-07 08:19:38	2018-01-07 08:29:21	2581862	779722324	2581862	302	430		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR219/0894/ERR2190894.sralite.1	ERX2247009	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	318	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993888	SAMEA104368910	simple	105609	Montipora aequituberculata	SAMEA104368910							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	EBB4432E671889D9954E2631D942A8A5	8A3BD0FADAA6EDE4E70C6DC8A66804CC	Montipora aequituberculata	Montipora_aequiturberculata14694_2			10/12/2014	Australia
ERR2190899	2018-01-07 08:19:38	2018-01-07 08:31:16	8279811	2500502922	8279811	302	1501		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190899.sralite.1	ERX2247014	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	309	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993891	SAMEA104368913	simple	105609	Montipora aequituberculata	SAMEA104368913							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	57FEB22F25ACD5AFA6FE320DAEEDE0A1	126760B97300A8B55526D44CEAEFDBFA	Montipora aequituberculata	Montipora_aequiturberculata14696_2			10/12/2014	Australia
ERR2190900	2018-01-07 08:19:38	2018-01-07 08:32:07	8352014	2522308228	8352014	302	1519		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190900.sralite.1	ERX2247015	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	309	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993891	SAMEA104368913	simple	105609	Montipora aequituberculata	SAMEA104368913							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	AE5032980010196CAEB0149DD88DBE16	C4B2761A70396A0417B5A8DDC58AB5DD	Montipora aequituberculata	Montipora_aequiturberculata14696_2			10/12/2014	Australia
ERR2190903	2018-01-07 08:19:38	2018-01-07 08:33:17	8016175	2420884850	8016175	302	1427		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190903.sralite.1	ERX2247018	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	343	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993893	SAMEA104368915	simple	105609	Montipora aequituberculata	SAMEA104368915							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	5F73D9BE0CB386FC66C3779C88929107	63433DF64884AB3E0EFF273CF4C6E97E	Montipora aequituberculata	Montipora_aequiturberculata14700_2			10/12/2014	Australia
ERR2190904	2018-01-07 08:19:39	2018-01-07 08:34:07	8101840	2446755680	8101840	302	1446		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/190/ERR2190904.sralite.1	ERX2247019	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	343	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993893	SAMEA104368915	simple	105609	Montipora aequituberculata	SAMEA104368915							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	670D868D1D49D9814C5203E247DAFC32	B6C7F0A470BA8264CD083C27DDB0EE82	Montipora aequituberculata	Montipora_aequiturberculata14700_2			10/12/2014	Australia
ERR2190907	2018-01-07 08:19:39	2018-01-07 08:35:25	9234733	2788889366	9234733	302	1641		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR219/0907/ERR2190907.sralite.1	ERX2247022	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	318	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993895	SAMEA104368917	simple	105609	Montipora aequituberculata	SAMEA104368917							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	E7688A5C439FA93D2EC9D560A807FE82	88FC23151F58F79B1799FD38646D057A	Montipora aequituberculata	Montipora_aequiturberculata14701_2			10/12/2014	Australia
ERR2190908	2018-01-07 08:19:39	2018-01-07 08:39:02	9288290	2805063580	9288290	302	1656		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR219/0908/ERR2190908.sralite.1	ERX2247023	unspecified	RNA-Seq	unspecified	METAGENOMIC	PAIRED	318	0	ILLUMINA	Illumina HiSeq 2500	ERP105077	PRJEB23332		428862	ERS1993895	SAMEA104368917	simple	105609	Montipora aequituberculata	SAMEA104368917							no					REEF FUTURE GENOMICS 2020 CONSORTIUM	ERA1125888		public	66FCDC90D0CE54C4285FA9E8C7C01EF6	87541A308F1174ABEF047C1A8CEAD792	Montipora aequituberculata	Montipora_aequiturberculata14701_2			10/12/2014	Australia
SRR6354757	2017-12-06 21:24:02	2018-08-02 21:55:21	4291722	1785181952	3498279	415	953		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6354757/SRR6354757	SRX3451370	assemblyLibrary1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP125476	PRJNA419467	2	419467	SRS2740277	SAMN08139251	simple	105609	Montipora aequituberculata	Maequituberculata_assembly_donor							no					MATZ LAB AT UNIVERSITY OF TEXAS AUSTIN	SRA636561		public	B107BB87F7D05CD47BD4249B51A31807	429C174E46FE50E2A3164F87A3CE9F8F	Montipora aequituberculata		Donor for RNA for transcriptome assembly. Sampled from Magnetic Island, Great Barrier Reef	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	colony tissue	adult
SRR6320003	2017-11-23 12:13:12	2017-11-23 12:11:21	695853	26498998	0	38	15		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/320/SRR6320003.sralite.1	SRX3419881	27C_Vibrio coralliilyticus_replicate1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711960	SAMN08094693	simple	105609	Montipora aequituberculata	Index1.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	D4152839D21A23046D828F03EDCC9E2B	E79BD1ADBEADA507907B4D171C3680B9	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320007	2017-11-23 12:13:12	2017-11-23 12:11:33	1311731	50004261	0	38	29		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320007.sralite.1	SRX3419877	32C_Oceanospirillales S47_replicate1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711956	SAMN08094737	simple	105609	Montipora aequituberculata	Index10.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	8BFE2186A23B49C5B7264525742C0978	3309B0BE2C56D951EA47EA390463BC92	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320002	2017-11-23 12:14:12	2017-11-23 12:11:47	2306356	86631628	0	37	52		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320002.sralite.1	SRX3419882	27C_Vibrio coralliilyticus_replicate2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711962	SAMN08094694	simple	105609	Montipora aequituberculata	Index11.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	A08319EC8AF92235B96C5679DA02F62D	838A4C9AF0C5B97DE7DF0D790038734A	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320032	2017-11-23 12:16:11	2017-11-23 12:13:01	2389407	90569542	0	37	54		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320032.sralite.1	SRX3419852	27C_Vibrio coralliilyticus_replicate3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711931	SAMN08094695	simple	105609	Montipora aequituberculata	Index12.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	68085AE1B43DE3E1960196B00692E8A7	7A32AFEDC83CFC0AD5DB67D217D90E79	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320033	2017-11-23 12:16:11	2017-11-23 12:13:00	1842158	69817437	0	37	42		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320033.sralite.1	SRX3419851	27C_Vibrio coralliilyticus_replicate4	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711930	SAMN08094696	simple	105609	Montipora aequituberculata	Index13.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	EAA8BDC3823D5B7D3C14EECF01C98CBF	34EBDD57CA293D48204DDAAACCD7B3D0	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320042	2017-11-23 12:14:12	2017-11-23 12:12:53	1952268	74150630	0	37	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320042.sralite.1	SRX3419842	27C_Oceanospirillales S47_replicate1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711921	SAMN08094684	simple	105609	Montipora aequituberculata	Index14.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	BA02E218D68EA6A2085793FBEEFC07EC	1DDC4679CA340C5DBD690532949CDE36	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319995	2017-11-23 12:13:12	2017-11-23 12:11:34	2223690	84300898	0	37	50		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/319/SRR6319995.sralite.1	SRX3419889	27C_Oceanospirillales S47_replicate2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711968	SAMN08094685	simple	105609	Montipora aequituberculata	Index15.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	2ED3F430898F5625029970CD975DA76C	A2CD6B504F3B38C577330A1AB60F8044	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320013	2017-11-23 12:13:12	2017-11-23 12:12:03	1514461	57261783	0	37	34		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320013.sralite.1	SRX3419870	32C_Vibrio coralliilyticus_replicate1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711947	SAMN08094746	simple	105609	Montipora aequituberculata	Index16.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	DDE48CEA64A6D5E920EB236DB83D3C40	9E868D766A2643418EBCE8CD6EA5F865	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319994	2017-11-23 12:13:12	2017-11-23 12:11:23	2069756	78484635	0	37	47		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319994.sralite.1	SRX3419890	27C_Oceanospirillales S47_replicate3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711969	SAMN08094686	simple	105609	Montipora aequituberculata	Index17.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	B4CF2F91106700E24A88BBF3CB599FAB	DB6B03291930AC7522FA52ABE3DC92B4	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320014	2017-11-23 12:14:12	2017-11-23 12:12:07	1842460	69913698	0	37	41		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320014.sralite.1	SRX3419873	32C_Vibrio coralliilyticus_replicate2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711954	SAMN08094747	simple	105609	Montipora aequituberculata	Index18.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	DAFECEDE6839BFE6077CAB92113EFD95	6C16E0CC7E2392807A72E2926E8E4D3D	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320009	2017-11-23 12:13:12	2017-11-23 12:11:53	1671545	63813941	0	38	38		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320009.sralite.1	SRX3419875	32C_Vibrio coralliilyticus_replicate3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711953	SAMN08094748	simple	105609	Montipora aequituberculata	Index19.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	1B8625846E851CFF460619FF6060763D	315D6299DFA7E69BB3CA6BC686AE9BCC	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6320034	2017-11-23 12:16:11	2017-11-23 12:13:01	2280274	86182323	0	37	52		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/320/SRR6320034.sralite.1	SRX3419850	27C_Vibrio coralliilyticus_replicate5	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711929	SAMN08094697	simple	105609	Montipora aequituberculata	Index2.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	2FDB8F78DA3747EA67BD22FEE09F1C5F	5C3A9518EE872F5476E6C8E9DE81BCD1	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319997	2017-11-23 12:13:12	2017-11-23 12:11:33	2022854	76857618	0	37	46		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319997.sralite.1	SRX3419887	27C_Oceanospirillales S47_replicate4	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711966	SAMN08094687	simple	105609	Montipora aequituberculata	Index20.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	FA2B7BED958FD5001A448F3660B5DE90	0274949957A39A8AC292B651915CC04C	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319984	2017-11-23 12:13:12	2017-11-23 12:10:58	2097013	79365208	0	37	47		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319984.sralite.1	SRX3419900	32C_No Bacteria_replicate1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711980	SAMN08094728	simple	105609	Montipora aequituberculata	Index21.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	0DE6A73163FC2E056A7D6E3B77FE10CE	428C0D6AE68785B1FAE2B09B0F852E43	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319987	2017-11-23 12:13:12	2017-11-23 12:10:53	1693813	64120794	0	37	38		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319987.sralite.1	SRX3419897	32C_No Bacteria_replicate2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711976	SAMN08094729	simple	105609	Montipora aequituberculata	Index22.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	45B4A8F0CB8C7FF8A42088D2E1743757	A4AE343B13D0F2AB8BF20A9074DB22A5	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319986	2017-11-23 12:13:12	2017-11-23 12:11:06	2641778	100011056	0	37	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319986.sralite.1	SRX3419898	32C_No Bacteria_replicate3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711977	SAMN08094730	simple	105609	Montipora aequituberculata	Index23.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	B84DBCAD5796C7390E4B9B44EE469053	18D5C243270734B7766C7F4FC5031510	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319996	2017-11-23 12:14:12	2017-11-23 12:11:33	2132517	81002405	0	37	48		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/319/SRR6319996.sralite.1	SRX3419888	27C_Oceanospirillales S47_replicate5	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711967	SAMN08094688	simple	105609	Montipora aequituberculata	Index24.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	A2B117D6D54B65ACF5863894F1AB083D	A8F1BFDCA041692A7EF600932B37CD7A	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
SRR6319990	2017-11-23 12:13:12	2017-11-23 12:11:02	2484066	94033164	0	37	57		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/319/SRR6319990.sralite.1	SRX3419893	27C_Oceanospirillales S47_replicate6	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP125476	PRJNA419467	2	419467	SRS2711972	SAMN08094689	simple	105609	Montipora aequituberculata	Index25.raw							no					CENTRE SCIENTIFIQUE DE MONACO	SRA633654		public	34F20A155E267DB76731FE9AD9827375	B6BC8C03F336E07F12762A75BDF937E5	Montipora aequituberculata		not applicable	Coral reef - aquarium	2012-10-24	Australia: Magnetic Island, Great Barrier Reef	Coral tissue
