SRR7042978	SRR7062295	SRR7062350	SRR7043704	SRR7058616	SRR7058566	SRR7055829	SRR7058378	SRR7058606	SRR7059699	SRR7043013	SRR7046161	SRR6987146	SRR7041301	SRR7040514	SRR6964364	SRR6986864	SRR6951744	SRR6963586	SRR6963878	SRR7039808	SRR6951423	SRR6952431	SRR6963891	SRR6914609	SRR6914908	SRR6934388	SRR6934542	SRR6942678	SRR6942729	SRR6914151	SRR6935629	Pacuta_HTAC_TP1_1653	Pacuta_HTHC_TP6_1721	Pacuta_ATHC_TP10_1205	Pacuta_ATAC_TP5_1059	Pacuta_HTHC_TP1_2210	Pacuta_HTHC_TP11_1416	Pacuta_ATHC_TP8_2861	Pacuta_HTHC_TP5_1168	Pacuta_HTAC_TP7_1487	Pacuta_ATAC_TP6_1050	Pacuta_ATAC_TP7_1047	Pacuta_ATHC_TP1_2977	Pacuta_HTHC_TP4_1169	Pacuta_ATHC_TP11_2879	Pacuta_ATHC_TP7_1281	Pacuta_HTAC_TP5_1571	Pacuta_ATHC_TP1_1207	Pacuta_HTAC_TP8_1329	Pacuta_ATHC_TP9_2979	Pacuta_HTHC_TP3_2527	Pacuta_ATHC_TP6_2999	Pacuta_ATHC_TP3_1219	Pacuta_HTAC_TP3_2026	Pacuta_ATHC_TP10_2197	Pacuta_HTAC_TP5_1303	Pacuta_HTAC_TP6_1330	Pacuta_ATHC_TP11_2668	Pacuta_HTHC_TP1_1676	Pacuta_HTAC_TP10_1225	Pacuta_HTHC_TP3_1418	Pacuta_ATHC_TP4_2993	Pacuta_ATHC_TP5_1296	Pacuta_ATAC_TP7_1445	Pacuta_HTAC_TP9_1302	Pacuta_HTAC_TP9_1486	Pacuta_ATAC_TP1_1775	Pacuta_HTAC_TP6_1744	Pacuta_ATAC_TP6_1468	Pacuta_ATHC_TP5_2212	Pacuta_ATAC_TP10_1159	Pacuta_ATAC_TP8_1755	Pacuta_ATAC_TP9_1141	Pacuta_ATAC_TP1_1043	Pacuta_ATAC_TP6_1542	Pacuta_HTHC_TP4_1343	Pacuta_HTHC_TP7_1427	Pacuta_ATHC_TP3_2750	Pacuta_HTAC_TP4_1581	Pacuta_ATHC_TP1_2743	Pacuta_HTHC_TP8_1184	Pacuta_ATAC_TP10_1641	Pacuta_ATAC_TP3_1471	Pacuta_HTAC_TP8_1765	Pacuta_HTAC_TP11_1647	Pacuta_HTHC_TP4_2195	Pacuta_HTAC_TP11_1582	Pacuta_ATAC_TP4_2002	Pacuta_HTAC_TP4_1701	Pacuta_ATAC_TP5_1563	Pacuta_ATHC_TP8_2564	Pacuta_ATAC_TP1_2363	Pacuta_HTAC_TP1_2005	Pacuta_ATAC_TP4_1060	Pacuta_HTAC_TP3_1617	Pacuta_HTHC_TP10_1732	Pacuta_HTHC_TP1_1239	Pacuta_HTHC_TP10_1238	Pacuta_ATHC_TP7_2409	Pacuta_HTHC_TP7_1090	Pacuta_ATAC_TP10_1559	Pacuta_ATAC_TP5_1757	Pacuta_HTHC_TP7_1820	Pacuta_ATAC_TP9_1594	Pacuta_HTAC_TP10_1536	Pacuta_ATHC_TP10_2550	Pacuta_HTHC_TP11_2185	Pacuta_HTHC_TP5_1415	Pacuta_ATAC_TP11_2306	Pacuta_HTHC_TP5_2087	Pacuta_ATHC_TP11_1147	Pacuta_HTAC_TP11_1596	Pacuta_ATAC_TP4_1762	Pacuta_HTAC_TP5_1707	Pacuta_ATHC_TP3_2534	Pacuta_HTAC_TP9_1696	Pacuta_HTHC_TP8_1709	Pacuta_ATAC_TP7_2413	Pacuta_HTAC_TP10_2064	Pacuta_HTHC_TP3_1227	Pacuta_HTHC_TP6_1595	Pacuta_HTHC_TP8_2304	Pacuta_HTHC_TP9_2202	Pacuta_ATAC_TP3_1041	Pacuta_HTHC_TP6_1138	Pacuta_ATHC_TP7_2878	Pacuta_HTAC_TP1_2414	Pacuta_HTAC_TP7_1728	Pacuta_ATAC_TP11_1103	Pacuta_ATHC_TP9_2873	Pacuta_ATHC_TP4_1220	Pacuta_HTHC_TP9_2305	Pacuta_HTAC_TP6_1466	Pacuta_HTHC_TP10_2300	Pacuta_ATHC_TP5_2877	Pacuta_ATHC_TP6_2870	Pacuta_ATAC_TP3_1637	Pacuta_ATHC_TP9_1451	Pacuta_HTAC_TP8_2513	Pacuta_HTHC_TP9_1131	Pacuta_ATAC_TP8_2012	Pacuta_ATAC_TP9_2357	Pacuta_ATHC_TP6_1254	Pacuta_HTAC_TP3_1642	Pacuta_HTAC_TP7_2072	Pacuta_ATHC_TP8_1459	Pacuta_ATAC_TP8_1051	Pacuta_HTAC_TP4_1767	Pacuta_ATAC_TP11_1777	Pacuta_ATHC_TP4_2733
Pacuta_ATHC_TP4_2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198553	0.16553	0.254074	0.232074	0.275591	0.465926	0.46916	0.469434	0.467755	0.468132	0.470057	0.468354	0.468672	0.469644	0.469942	0.470232	0.471538	0.471108	0.465101	0.464773	0.465295	0.466615	0.466333	0.466256	0.466064	0.449346	0.462565	0.455543	0.455304	0.45747	0.5	0.462531	0.279383	0.274253	0.280356	0.283034	0.284668	0.288772	0.288919	0.275846	0.280036	0.279953	0.287554	0.285827	0.287802	0.289955	0.292555	0.292792	0.277441	0.278364	0.203602	0.199992	0.198074	0.212679	0.213825	0.214955	0.215807	0.21554	0.214947	0.215596	0.205174	0.204128	0.206527	0.204344	0.205654	0.209258	0.209199	0.212568	0.211094	0.207865	0.207736	0.205895	0.205303	0.206422	0.201122	0.243855	0.15245	0.238325	0.242061	0.239444	0.240303	0.240546	0.240216	0.240548	0.242195	0.24171	0.234351	0.235299	0.236489	0.236423	0.236277	0.237074	0.237461	0.237951	0.238391	0.239554	0.23925	0.225872	0.224479	0.234121	0.231009	0.231259	0.233062	0.232728	0.232324	0.228676	0.229291	0.227166	0.228924	0.22665	0.22748	0.216122	0.195284	0.196243	0.201542	0.204739	0.20847	0.209741	0.21304
Pacuta_HTHC_TP3_1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195128	0.161672	0.25174	0.229215	0.272728	0.464149	0.467223	0.467583	0.466332	0.466768	0.46874	0.466454	0.467118	0.468093	0.468315	0.468664	0.469811	0.469839	0.462109	0.463516	0.463785	0.464329	0.464335	0.46463	0.46422	0.447137	0.460879	0.452768	0.454156	0.5	0.45747	0.460163	0.276658	0.272296	0.278444	0.280909	0.282723	0.286787	0.286937	0.273272	0.277852	0.277706	0.284873	0.283331	0.285076	0.28727	0.290277	0.290162	0.2743	0.27546	0.20089	0.19759	0.19551	0.210487	0.211692	0.212758	0.213545	0.213293	0.21288	0.213453	0.202675	0.20161	0.203752	0.202057	0.203145	0.206883	0.206844	0.210186	0.208886	0.205454	0.205545	0.203658	0.20285	0.204019	0.198861	0.241995	0.150133	0.235984	0.24018	0.237264	0.237918	0.238358	0.238118	0.238563	0.240241	0.239584	0.232182	0.233122	0.234406	0.234328	0.233873	0.234966	0.235307	0.235842	0.236015	0.237486	0.237237	0.223392	0.221872	0.231852	0.228352	0.228736	0.230833	0.23049	0.229979	0.226646	0.226918	0.224952	0.226651	0.22425	0.224608	0.213703	0.193213	0.194058	0.19929	0.202612	0.20647	0.207475	0.210809
Pacuta_HTAC_TP10_1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19197	0.157777	0.249786	0.227161	0.270931	0.463364	0.465391	0.465959	0.464618	0.465095	0.467433	0.464372	0.46502	0.466529	0.466894	0.466807	0.467877	0.468759	0.461103	0.461165	0.461879	0.462651	0.46218	0.462846	0.462421	0.445746	0.459232	0.450887	0.5	0.454156	0.455304	0.457829	0.275181	0.270352	0.276805	0.278788	0.280977	0.284793	0.285055	0.271383	0.2759	0.275899	0.282486	0.281199	0.282806	0.285317	0.287992	0.28813	0.272077	0.27345	0.199344	0.195231	0.193736	0.208908	0.209807	0.211133	0.211796	0.211688	0.211034	0.211638	0.200783	0.199756	0.202198	0.200049	0.201788	0.20503	0.205213	0.208595	0.207062	0.203247	0.203476	0.202175	0.201165	0.202377	0.19624	0.240594	0.148251	0.234327	0.238381	0.235882	0.236606	0.236403	0.236161	0.236857	0.238591	0.238055	0.230198	0.231593	0.232303	0.232737	0.232384	0.23326	0.233563	0.23416	0.234538	0.235595	0.235601	0.221855	0.220515	0.230495	0.227113	0.227218	0.229287	0.228523	0.228143	0.224818	0.225324	0.223338	0.224714	0.222388	0.223017	0.212181	0.191115	0.191978	0.197414	0.20093	0.20469	0.205702	0.208998
Pacuta_HTHC_TP1_1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191791	0.157585	0.248242	0.225844	0.26948	0.460599	0.464137	0.464485	0.462921	0.463463	0.465104	0.463677	0.46363	0.464685	0.464867	0.46533	0.466714	0.466255	0.459894	0.459579	0.460071	0.461496	0.461564	0.461309	0.461333	0.444651	0.45758	0.5	0.450887	0.452768	0.455543	0.457958	0.27296	0.268493	0.274537	0.277298	0.278832	0.282881	0.283205	0.270026	0.274122	0.274239	0.282282	0.280354	0.282376	0.284216	0.287199	0.287242	0.271984	0.272728	0.197584	0.194014	0.191935	0.206825	0.208096	0.209123	0.210108	0.209751	0.209387	0.209919	0.199329	0.198059	0.200405	0.198129	0.199732	0.20305	0.203045	0.206495	0.204942	0.20203	0.201879	0.199564	0.199257	0.200239	0.194422	0.238645	0.145615	0.232857	0.236998	0.234202	0.234842	0.235116	0.234924	0.235255	0.237077	0.236354	0.228989	0.229674	0.231028	0.23091	0.230584	0.231874	0.232198	0.232713	0.233084	0.234129	0.233703	0.220591	0.219554	0.228902	0.225579	0.225667	0.227639	0.227683	0.227075	0.223408	0.224095	0.221776	0.223703	0.221695	0.222059	0.210884	0.189546	0.190555	0.195879	0.199187	0.203053	0.204217	0.207571
Pacuta_ATHC_TP11_2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228348	0.191587	0.271084	0.253149	0.294466	0.472729	0.473103	0.473272	0.472411	0.472863	0.475655	0.472429	0.474652	0.477319	0.47696	0.476733	0.47828	0.478732	0.467891	0.468563	0.469142	0.469475	0.46924	0.470437	0.469226	0.452035	0.5	0.45758	0.459232	0.460879	0.462565	0.46495	0.297096	0.290965	0.29594	0.298036	0.300198	0.305196	0.305302	0.290478	0.29487	0.294859	0.300998	0.299618	0.301068	0.303521	0.307118	0.307132	0.29007	0.291651	0.220675	0.21653	0.214946	0.230037	0.23098	0.232566	0.233087	0.232658	0.232305	0.232858	0.221446	0.220539	0.222914	0.220754	0.222518	0.226077	0.226019	0.22943	0.227878	0.224465	0.224436	0.223092	0.222095	0.222908	0.219496	0.259001	0.172217	0.253838	0.2579	0.255161	0.256111	0.255967	0.255634	0.256022	0.257852	0.257333	0.249157	0.250273	0.251326	0.251276	0.251034	0.251953	0.252317	0.252957	0.253188	0.254618	0.254246	0.241231	0.239473	0.249431	0.245606	0.245694	0.247983	0.247149	0.24691	0.243582	0.244108	0.242039	0.243477	0.241343	0.241883	0.235915	0.212688	0.212819	0.217785	0.221005	0.224803	0.227229	0.230027
Pacuta_HTAC_TP6_1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182696	0.1476	0.240841	0.217613	0.261325	0.455242	0.459521	0.459241	0.457255	0.458182	0.459787	0.457224	0.45797	0.458949	0.459554	0.459804	0.461004	0.460985	0.455014	0.45412	0.455188	0.456105	0.455831	0.455869	0.455992	0.5	0.452035	0.444651	0.445746	0.447137	0.449346	0.452942	0.266735	0.26165	0.268198	0.271075	0.272681	0.277004	0.276838	0.263557	0.268246	0.268217	0.275894	0.274259	0.276012	0.278382	0.281254	0.28113	0.2652	0.266519	0.192201	0.188078	0.186331	0.201127	0.202364	0.203622	0.204555	0.204353	0.20376	0.204214	0.19336	0.192511	0.194952	0.192563	0.194125	0.197497	0.197795	0.201251	0.199518	0.196151	0.196245	0.194324	0.193741	0.194775	0.186888	0.233329	0.138732	0.227237	0.231503	0.228405	0.229338	0.22972	0.229315	0.229837	0.231734	0.231041	0.223357	0.224575	0.225544	0.225342	0.22548	0.226499	0.22673	0.227318	0.22749	0.228479	0.228399	0.21458	0.213631	0.223105	0.220077	0.220135	0.222283	0.221862	0.221297	0.217719	0.218092	0.215865	0.218016	0.215775	0.216194	0.20569	0.183601	0.184356	0.190429	0.193727	0.197372	0.198587	0.201911
Pacuta_HTAC_TP5_1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208379	0.176486	0.261804	0.241027	0.284319	0.47247	0.475947	0.476406	0.474921	0.475253	0.476977	0.475327	0.475429	0.476134	0.47698	0.477101	0.478357	0.47833	0.470892	0.471586	0.472139	0.472734	0.472581	0.473101	0.5	0.455992	0.469226	0.461333	0.462421	0.46422	0.466064	0.468688	0.287153	0.281702	0.287735	0.290537	0.292156	0.296319	0.29624	0.282783	0.287124	0.287076	0.293788	0.292566	0.294534	0.296494	0.299339	0.299347	0.283643	0.284584	0.210351	0.206771	0.205036	0.219515	0.22065	0.221731	0.222626	0.222181	0.22195	0.222504	0.212109	0.210792	0.213111	0.210935	0.212733	0.216035	0.216114	0.219351	0.217776	0.214723	0.214787	0.212982	0.212167	0.213346	0.209222	0.250077	0.160765	0.244645	0.248769	0.245918	0.246649	0.247099	0.246816	0.247221	0.248908	0.248361	0.240793	0.241822	0.243089	0.242926	0.242768	0.243688	0.244073	0.244504	0.244894	0.246242	0.245943	0.232531	0.231395	0.240709	0.237274	0.237658	0.239499	0.23924	0.239005	0.23561	0.235927	0.233906	0.235303	0.233061	0.233761	0.222484	0.202125	0.203196	0.208081	0.211362	0.215267	0.216329	0.219575
Pacuta_ATHC_TP10_2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208499	0.176632	0.262683	0.241531	0.284687	0.474193	0.476216	0.476486	0.475506	0.475897	0.478078	0.4755	0.475782	0.477597	0.478128	0.477709	0.478985	0.47927	0.471628	0.471513	0.472097	0.473271	0.472803	0.5	0.473101	0.455869	0.470437	0.461309	0.462846	0.46463	0.466256	0.46866	0.288153	0.28271	0.288666	0.290852	0.293031	0.296972	0.297164	0.283215	0.288034	0.287945	0.294323	0.292963	0.29456	0.296827	0.299608	0.29964	0.283914	0.284924	0.210895	0.207054	0.205376	0.220254	0.221151	0.2225	0.223126	0.222784	0.222392	0.222979	0.212321	0.211283	0.213662	0.211536	0.213263	0.216814	0.216639	0.220132	0.218657	0.215252	0.215262	0.213636	0.212651	0.213744	0.210067	0.25089	0.161393	0.245405	0.249305	0.246723	0.247527	0.247497	0.247298	0.247824	0.249514	0.248917	0.24139	0.242274	0.243518	0.243537	0.243347	0.244215	0.244524	0.245149	0.245543	0.246551	0.246347	0.23286	0.231572	0.241109	0.237919	0.238065	0.240025	0.239564	0.239481	0.23603	0.236233	0.234196	0.235662	0.233663	0.234247	0.222787	0.202641	0.203671	0.208748	0.211825	0.215867	0.217042	0.220046
Pacuta_HTAC_TP3_2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206857	0.1747	0.261585	0.240224	0.283475	0.472509	0.475538	0.476339	0.474616	0.475261	0.477037	0.475066	0.475153	0.476317	0.47692	0.477186	0.478338	0.478213	0.470956	0.471442	0.471609	0.472516	0.5	0.472803	0.472581	0.455831	0.46924	0.461564	0.46218	0.464335	0.466333	0.468881	0.286983	0.281626	0.287653	0.290196	0.292075	0.296125	0.296448	0.282882	0.287021	0.287282	0.293472	0.292315	0.294015	0.296341	0.299006	0.298893	0.283372	0.284317	0.210045	0.206744	0.20474	0.219274	0.22021	0.221505	0.22225	0.222132	0.221724	0.222133	0.211668	0.210649	0.212951	0.210644	0.212357	0.215766	0.215992	0.219162	0.217616	0.214294	0.214341	0.212557	0.212018	0.21275	0.208978	0.249712	0.160784	0.24436	0.2485	0.245673	0.24643	0.246724	0.24653	0.246902	0.248569	0.248034	0.240403	0.241636	0.242675	0.242512	0.242473	0.243457	0.243618	0.244108	0.24475	0.245657	0.245465	0.232263	0.230886	0.240353	0.237065	0.237212	0.239324	0.239017	0.238581	0.23515	0.23539	0.233438	0.235117	0.232953	0.233366	0.222191	0.202009	0.202821	0.208033	0.211216	0.214963	0.216129	0.219321
Pacuta_ATHC_TP3_1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207971	0.176406	0.261904	0.240943	0.284135	0.472792	0.475686	0.476443	0.474714	0.474903	0.477221	0.474891	0.475291	0.476341	0.476966	0.47734	0.478401	0.478511	0.471236	0.47117	0.471874	0.5	0.472516	0.473271	0.472734	0.456105	0.469475	0.461496	0.462651	0.464329	0.466615	0.46905	0.287032	0.281641	0.287788	0.290192	0.292071	0.296256	0.29654	0.283025	0.287171	0.287324	0.29385	0.29237	0.294312	0.296545	0.299139	0.299289	0.283933	0.285103	0.210428	0.206776	0.204741	0.219457	0.220383	0.22161	0.222476	0.22221	0.221739	0.222424	0.212184	0.210955	0.213378	0.211136	0.212755	0.215913	0.216181	0.219364	0.217933	0.214723	0.214727	0.212931	0.211996	0.213088	0.209379	0.250049	0.161017	0.244757	0.248722	0.246081	0.246859	0.247043	0.246641	0.247318	0.248906	0.248376	0.240882	0.241791	0.242927	0.242767	0.242917	0.243762	0.244081	0.244545	0.24482	0.24586	0.245745	0.2327	0.231219	0.240646	0.237599	0.237759	0.239753	0.239438	0.239052	0.235576	0.235898	0.233924	0.235524	0.233452	0.233825	0.222528	0.202015	0.203199	0.208337	0.211373	0.215051	0.216272	0.219573
Pacuta_ATHC_TP6_2999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207697	0.175722	0.261827	0.240791	0.283528	0.472136	0.475281	0.475624	0.474313	0.474563	0.476515	0.474232	0.474822	0.475947	0.476483	0.476565	0.477987	0.478379	0.470234	0.470675	0.5	0.471874	0.471609	0.472097	0.472139	0.455188	0.469142	0.460071	0.461879	0.463785	0.465295	0.468207	0.286737	0.281337	0.287409	0.289993	0.291951	0.296101	0.296163	0.28246	0.286892	0.286548	0.293399	0.292181	0.293909	0.296278	0.299079	0.298799	0.283101	0.284392	0.210415	0.206833	0.204814	0.219445	0.220563	0.221885	0.222632	0.222486	0.221922	0.222527	0.212069	0.210847	0.213074	0.21122	0.21278	0.216049	0.216171	0.219434	0.217899	0.214778	0.214626	0.212973	0.212376	0.213312	0.209235	0.250032	0.160711	0.244312	0.248473	0.245616	0.246461	0.246861	0.246481	0.246907	0.24865	0.248129	0.240462	0.241625	0.242639	0.242699	0.242695	0.243498	0.243746	0.244156	0.244628	0.24579	0.245463	0.232252	0.230762	0.240272	0.237067	0.237263	0.239395	0.238919	0.238787	0.235173	0.235426	0.233336	0.234938	0.23291	0.23354	0.222099	0.201945	0.202705	0.207864	0.211043	0.214758	0.215989	0.21907
Pacuta_HTHC_TP3_2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205917	0.17369	0.259646	0.239255	0.282679	0.471421	0.474247	0.47529	0.473895	0.474288	0.476131	0.473867	0.47452	0.475657	0.476058	0.476428	0.477322	0.477379	0.469045	0.5	0.470675	0.47117	0.471442	0.471513	0.471586	0.45412	0.468563	0.459579	0.461165	0.463516	0.464773	0.467289	0.285795	0.280588	0.286518	0.288832	0.290859	0.294976	0.295026	0.281099	0.285558	0.285483	0.292629	0.291305	0.292969	0.295175	0.298082	0.297922	0.282084	0.283183	0.208722	0.205084	0.203442	0.218099	0.219439	0.220442	0.221354	0.221162	0.220679	0.221116	0.210299	0.209545	0.211664	0.209708	0.211241	0.214725	0.214778	0.21798	0.216701	0.213185	0.213192	0.211542	0.210574	0.211699	0.207748	0.24885	0.159587	0.243372	0.247549	0.244824	0.2454	0.245793	0.245693	0.24596	0.247632	0.247167	0.239599	0.240439	0.241578	0.241701	0.241471	0.242147	0.242789	0.243333	0.243712	0.24488	0.244445	0.231052	0.229496	0.239224	0.235778	0.236134	0.238359	0.237839	0.237478	0.234002	0.234309	0.232375	0.233767	0.23168	0.232016	0.22138	0.201223	0.201855	0.206784	0.210206	0.21398	0.215117	0.218411
Pacuta_ATHC_TP9_2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205762	0.173972	0.260672	0.238523	0.281452	0.471409	0.474759	0.474375	0.473024	0.473236	0.475426	0.472861	0.473233	0.475054	0.475802	0.475216	0.476311	0.47701	0.5	0.469045	0.470234	0.471236	0.470956	0.471628	0.470892	0.455014	0.467891	0.459894	0.461103	0.462109	0.465101	0.467042	0.285499	0.280629	0.286269	0.288389	0.290621	0.294568	0.294682	0.281375	0.286108	0.286136	0.292217	0.29074	0.292722	0.295041	0.297652	0.29772	0.282237	0.283807	0.209147	0.205343	0.203695	0.218106	0.219139	0.220512	0.221048	0.220879	0.220255	0.22109	0.210783	0.209418	0.212154	0.209398	0.211309	0.214423	0.214709	0.217898	0.216429	0.213276	0.213076	0.211447	0.210865	0.211811	0.207633	0.248762	0.158942	0.243422	0.247102	0.24488	0.24565	0.245498	0.245275	0.245739	0.24727	0.247012	0.239312	0.240419	0.241567	0.241401	0.24151	0.242353	0.242568	0.243069	0.243521	0.244544	0.244398	0.231278	0.229802	0.239189	0.236409	0.236391	0.238467	0.237993	0.237214	0.233884	0.234441	0.232735	0.234322	0.232239	0.232638	0.220969	0.200461	0.201489	0.206725	0.21007	0.213654	0.214868	0.21787
Pacuta_HTAC_TP8_1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219857	0.188901	0.270477	0.252151	0.295327	0.48224	0.482173	0.482389	0.481871	0.482003	0.484891	0.481402	0.483861	0.485832	0.48676	0.486165	0.487412	0.5	0.47701	0.477379	0.478379	0.478511	0.478213	0.47927	0.47833	0.460985	0.478732	0.466255	0.468759	0.469839	0.471108	0.473812	0.297892	0.291757	0.296603	0.298184	0.300822	0.306022	0.3059	0.290604	0.295223	0.2953	0.301357	0.30018	0.302013	0.304408	0.307893	0.30791	0.29079	0.292301	0.218194	0.214412	0.212856	0.227991	0.229122	0.23044	0.231077	0.230763	0.230374	0.230998	0.219493	0.218434	0.220798	0.218743	0.220693	0.223868	0.224186	0.227412	0.225899	0.222077	0.222182	0.220964	0.22011	0.221068	0.219414	0.25795	0.170335	0.25226	0.256378	0.253746	0.254747	0.254545	0.254285	0.254782	0.256838	0.256289	0.247731	0.248851	0.249756	0.249919	0.249745	0.250494	0.250835	0.251651	0.25186	0.253175	0.253174	0.2391	0.237776	0.247245	0.244227	0.244134	0.246682	0.245543	0.245656	0.241974	0.242436	0.240665	0.242148	0.23977	0.240228	0.22919	0.209991	0.210425	0.215398	0.218664	0.22255	0.224101	0.227376
Pacuta_ATHC_TP1_1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220172	0.189157	0.27009	0.252118	0.29552	0.48094	0.481717	0.482161	0.48163	0.48197	0.484326	0.481973	0.484299	0.485357	0.485609	0.485964	0.5	0.487412	0.476311	0.477322	0.477987	0.478401	0.478338	0.478985	0.478357	0.461004	0.47828	0.466714	0.467877	0.469811	0.471538	0.474003	0.297362	0.291153	0.29606	0.298353	0.300507	0.305648	0.305889	0.290634	0.294918	0.294712	0.301424	0.300231	0.301816	0.304084	0.308009	0.308042	0.290876	0.291885	0.217909	0.214469	0.212529	0.228236	0.229137	0.230283	0.231265	0.230976	0.230382	0.231055	0.219681	0.218563	0.220824	0.21874	0.220654	0.224125	0.223932	0.22735	0.22578	0.222338	0.222286	0.22093	0.220098	0.220915	0.218907	0.257817	0.17025	0.252174	0.256331	0.253491	0.254373	0.254492	0.254376	0.254836	0.256535	0.25591	0.247804	0.24862	0.249777	0.249959	0.249395	0.250434	0.250958	0.251649	0.251801	0.253187	0.252996	0.23904	0.237852	0.247252	0.243927	0.244216	0.246349	0.245665	0.245539	0.242081	0.242451	0.240308	0.241902	0.239657	0.240232	0.229181	0.210101	0.210197	0.215174	0.218474	0.222345	0.224039	0.227196
Pacuta_HTAC_TP5_1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217558	0.186372	0.268419	0.249866	0.293284	0.479904	0.480588	0.481262	0.480564	0.48077	0.482927	0.480434	0.483249	0.483605	0.484521	0.5	0.485964	0.486165	0.475216	0.476428	0.476565	0.47734	0.477186	0.477709	0.477101	0.459804	0.476733	0.46533	0.466807	0.468664	0.470232	0.472852	0.295697	0.289804	0.29451	0.296789	0.299104	0.304101	0.304248	0.289	0.293429	0.293294	0.299834	0.29878	0.300492	0.302662	0.306468	0.306265	0.28929	0.290235	0.216533	0.213306	0.21124	0.226393	0.227774	0.228772	0.229678	0.229501	0.228973	0.229458	0.218188	0.217095	0.219383	0.217469	0.219208	0.222351	0.222659	0.225998	0.22449	0.220831	0.221008	0.219645	0.218627	0.219399	0.21707	0.256546	0.168764	0.2509	0.255166	0.252375	0.253196	0.253415	0.253275	0.253525	0.255487	0.254735	0.246574	0.247467	0.248604	0.24874	0.248426	0.249296	0.249806	0.250569	0.250736	0.252127	0.251891	0.237897	0.23662	0.246123	0.242782	0.24313	0.245326	0.244501	0.244551	0.240944	0.241376	0.239262	0.240699	0.238584	0.239093	0.228003	0.209112	0.209116	0.214014	0.21717	0.221242	0.222828	0.226176
Pacuta_ATHC_TP7_1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217294	0.186497	0.268526	0.249723	0.292834	0.480644	0.480519	0.480867	0.480571	0.480855	0.483274	0.480231	0.482424	0.484231	0.5	0.484521	0.485609	0.48676	0.475802	0.476058	0.476483	0.476966	0.47692	0.478128	0.47698	0.459554	0.47696	0.464867	0.466894	0.468315	0.469942	0.472515	0.295787	0.290029	0.294978	0.296261	0.29911	0.303862	0.304159	0.288827	0.293264	0.293652	0.299828	0.298712	0.300337	0.302674	0.306162	0.305999	0.288984	0.290679	0.216615	0.212802	0.211238	0.226484	0.227526	0.228891	0.229458	0.229201	0.228852	0.229555	0.218075	0.216899	0.219175	0.217195	0.218979	0.222421	0.222636	0.225949	0.224298	0.220436	0.220778	0.219494	0.21842	0.219485	0.217113	0.25616	0.168077	0.250988	0.254654	0.252354	0.253106	0.253087	0.252763	0.2532	0.254993	0.254643	0.246215	0.247328	0.248226	0.248365	0.248169	0.248967	0.249365	0.250173	0.250487	0.251664	0.251595	0.237673	0.23626	0.245686	0.242663	0.242678	0.245029	0.244137	0.24412	0.240624	0.240971	0.239138	0.240598	0.238359	0.238729	0.227807	0.208683	0.208906	0.213872	0.217017	0.221128	0.222566	0.225854
